Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Shipping_Days,Revenue,Profit_Margin,Cost,Has_Discount,Order_Year,Order_Month,Order_Quarter,Order_DayOfWeek,Order_YearMonth,Order_Size,Profit_Category
8589,CA-2015-138492,2015-05-15,2015-05-22,Standard Class,FC-14335,Fred Chung,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,Not,51.968,2,0.2,-10.3936,7,51.968,-20.0,62.3616,1,2015,5,2,Friday,2015-05,Small,Loss
8590,CA-2017-145338,2017-01-29,2017-01-29,First Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Not,4.768,2,0.2,0.4768,0,4.768,10.0,4.2912,1,2017,1,1,Sunday,2017-01,Small,Profitable
8591,CA-2017-126676,2017-09-29,2017-09-29,First Class,FH-14365,Fred Hopkins,Corporate,United States,Hempstead,New York,11550,East,Chuck Magee,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,Not,7.98,3,0.0,3.9102,0,7.98,49.0,4.069800000000001,0,2017,9,3,Friday,2017-09,Medium,Profitable
8592,CA-2017-101700,2017-04-23,2017-04-26,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634,West,Anna Andreadi,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,Yes,18.688,2,0.2,7.008,3,18.688,37.5,11.68,1,2017,4,2,Sunday,2017-04,Small,Profitable
8593,CA-2017-101700,2017-04-23,2017-04-26,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634,West,Anna Andreadi,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",Yes,11.664,3,0.2,3.3534,3,11.664,28.750000000000004,8.310599999999999,1,2017,4,2,Sunday,2017-04,Medium,Profitable
8594,CA-2017-159667,2017-09-11,2017-11-13,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,Not,191.976,3,0.2,38.3952,63,191.976,20.0,153.5808,1,2017,9,3,Monday,2017-09,Medium,Profitable
8595,CA-2017-159667,2017-09-11,2017-11-13,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,TEC-PH-10004094,Technology,Phones,Motorola L703CM,Not,499.168,4,0.2,31.198,63,499.168,6.25,467.97,1,2017,9,3,Monday,2017-09,Medium,Profitable
8596,CA-2014-111934,2014-05-05,2014-07-05,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,Not,11.88,2,0.0,5.346,61,11.88,44.99999999999999,6.534000000000001,0,2014,5,2,Monday,2014-05,Small,Profitable
8597,CA-2014-111934,2014-05-05,2014-07-05,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,Not,35.44,1,0.0,16.6568,61,35.44,47.0,18.783199999999997,0,2014,5,2,Monday,2014-05,Small,Profitable
8598,US-2016-117387,2016-10-27,2016-10-31,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,Not,67.136,4,0.2,25.176,4,67.136,37.5,41.959999999999994,1,2016,10,4,Thursday,2016-10,Medium,Profitable
8599,CA-2014-141110,2014-11-26,2014-11-26,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,Anna Andreadi,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,Not,4.32,3,0.2,1.512,0,4.32,35.0,2.8080000000000003,1,2014,11,4,Wednesday,2014-11,Medium,Profitable
8600,CA-2014-141110,2014-11-26,2014-11-26,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,Anna Andreadi,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,Not,14.94,3,0.0,7.0218,0,14.94,47.0,7.9182,0,2014,11,4,Wednesday,2014-11,Medium,Profitable
8601,CA-2014-141110,2014-11-26,2014-11-26,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,Anna Andreadi,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,Not,40.54,2,0.0,11.3512,0,40.54,28.000000000000004,29.1888,0,2014,11,4,Wednesday,2014-11,Small,Profitable
8602,CA-2014-141110,2014-11-26,2014-11-26,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,Anna Andreadi,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,Not,7.312,1,0.2,2.5592,0,7.312,35.0,4.752800000000001,1,2014,11,4,Wednesday,2014-11,Small,Profitable
8603,US-2014-133949,2014-12-31,2014-12-31,Same Day,JL-15175,James Lanier,Home Office,United States,Reno,Nevada,89502,West,Anna Andreadi,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,Not,475.944,7,0.2,59.493,0,475.944,12.5,416.451,1,2014,12,4,Wednesday,2014-12,Large,Profitable
8604,US-2016-116365,2016-03-01,2016-08-01,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,Not,30.08,2,0.2,-5.264,153,30.08,-17.5,35.344,1,2016,3,1,Tuesday,2016-03,Small,Loss
8605,US-2016-116365,2016-03-01,2016-08-01,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,Not,165.6,3,0.2,-6.21,153,165.6,-3.75,171.81,1,2016,3,1,Tuesday,2016-03,Medium,Loss
8606,US-2016-116365,2016-03-01,2016-08-01,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,Not,180.96,5,0.2,13.572,153,180.96,7.5,167.388,1,2016,3,1,Tuesday,2016-03,Medium,Profitable
8607,CA-2017-162936,2017-08-18,2017-08-22,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,New Bedford,Massachusetts,2740,East,Chuck Magee,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Not,23.18,2,0.0,7.6494,4,23.18,33.0,15.5306,0,2017,8,3,Friday,2017-08,Small,Profitable
8608,CA-2014-151946,2014-04-06,2014-09-06,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",Not,56.96,2,0.0,21.0752,153,56.96,37.0,35.8848,0,2014,4,2,Sunday,2014-04,Small,Profitable
8609,CA-2014-151946,2014-04-06,2014-09-06,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Not,15.56,4,0.0,4.0456,153,15.56,26.0,11.5144,0,2014,4,2,Sunday,2014-04,Medium,Profitable
8610,CA-2014-151946,2014-04-06,2014-09-06,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,Not,353.568,2,0.2,-44.196,153,353.568,-12.5,397.764,1,2014,4,2,Sunday,2014-04,Small,Loss
8611,CA-2014-151946,2014-04-06,2014-09-06,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,Not,13.96,2,0.0,6.7008,153,13.96,48.0,7.259200000000001,0,2014,4,2,Sunday,2014-04,Small,Profitable
8612,CA-2017-123624,2017-11-13,2017-11-17,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Oxnard,California,93030,West,Anna Andreadi,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Not,82.95,5,0.0,29.0325,4,82.95,35.0,53.917500000000004,0,2017,11,4,Monday,2017-11,Medium,Profitable
8613,CA-2016-146437,2016-01-28,2016-01-28,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-AR-10000588,Office Supplies,Art,Newell 345,Not,39.68,2,0.0,10.3168,0,39.68,26.0,29.3632,0,2016,1,1,Thursday,2016-01,Small,Profitable
8614,CA-2016-138233,2016-09-11,2016-11-14,Standard Class,PF-19165,Philip Fox,Consumer,United States,Oakland,California,94601,West,Anna Andreadi,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,Not,479.97,3,0.0,177.5889,64,479.97,37.0,302.38110000000006,0,2016,9,3,Sunday,2016-09,Medium,Profitable
8615,CA-2016-165918,2016-10-09,2016-10-09,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,OFF-LA-10003720,Office Supplies,Labels,Avery 487,Not,7.38,2,0.0,3.4686,0,7.38,47.0,3.9114,0,2016,10,4,Sunday,2016-10,Small,Profitable
8616,CA-2016-165918,2016-10-09,2016-10-09,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,Not,14.256,3,0.2,4.455,0,14.256,31.25,9.801,1,2016,10,4,Sunday,2016-10,Medium,Profitable
8617,CA-2016-165918,2016-10-09,2016-10-09,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,Not,81.98,2,0.0,40.1702,0,81.98,49.0,41.8098,0,2016,10,4,Sunday,2016-10,Small,Profitable
8618,CA-2016-165918,2016-10-09,2016-10-09,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,Not,39.624,3,0.2,13.8684,0,39.624,35.0,25.7556,1,2016,10,4,Sunday,2016-10,Medium,Profitable
8619,CA-2017-117513,2017-03-03,2017-08-03,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Yes,399.672,7,0.2,-14.9877,153,399.672,-3.75,414.65970000000004,1,2017,3,1,Friday,2017-03,Large,Loss
8620,CA-2017-132437,2017-08-09,2017-09-13,Second Class,EM-14095,Eudokia Martin,Corporate,United States,New York City,New York,10024,East,Chuck Magee,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,Not,65.12,4,0.0,16.9312,35,65.12,26.0,48.1888,0,2017,8,3,Wednesday,2017-08,Medium,Profitable
8621,US-2017-119319,2017-06-11,2017-09-11,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",Not,30.56,5,0.6,-19.864,92,30.56,-65.0,50.424,1,2017,6,2,Sunday,2017-06,Medium,Loss
8622,CA-2017-104318,2017-05-13,2017-05-18,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Franklin,Tennessee,37064,South,Cassandra Brandow,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,Not,20.768,2,0.2,2.3364,5,20.768,11.249999999999998,18.4316,1,2017,5,2,Saturday,2017-05,Small,Profitable
8623,US-2016-114230,2016-11-27,2016-11-27,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,Yes,39.808,4,0.2,3.9808,0,39.808,10.0,35.8272,1,2016,11,4,Sunday,2016-11,Medium,Profitable
8624,CA-2015-136147,2015-11-13,2015-11-18,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South,Cassandra Brandow,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,Not,121.104,6,0.7,-100.92,5,121.104,-83.33333333333334,222.024,1,2015,11,4,Friday,2015-11,Large,Loss
8625,CA-2015-136147,2015-11-13,2015-11-18,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South,Cassandra Brandow,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,Not,111.96,5,0.2,-1.3995,5,111.96,-1.25,113.3595,1,2015,11,4,Friday,2015-11,Medium,Loss
8626,CA-2015-156118,2015-08-12,2015-12-12,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Colorado Springs,Colorado,80906,West,Anna Andreadi,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,Not,15.696,3,0.2,5.1012,122,15.696,32.5,10.5948,1,2015,8,3,Wednesday,2015-08,Medium,Profitable
8627,CA-2015-164084,2015-07-09,2015-12-09,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,Not,70.26,3,0.0,18.9702,153,70.26,26.999999999999996,51.28980000000001,0,2015,7,3,Thursday,2015-07,Medium,Profitable
8628,CA-2015-164084,2015-07-09,2015-12-09,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,Chuck Magee,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,Not,90.0,5,0.0,16.2,153,90.0,18.0,73.8,0,2015,7,3,Thursday,2015-07,Medium,Profitable
8629,CA-2015-164084,2015-07-09,2015-12-09,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Not,6.096,2,0.2,2.0574,153,6.096,33.75,4.038600000000001,1,2015,7,3,Thursday,2015-07,Small,Profitable
8630,CA-2015-164084,2015-07-09,2015-12-09,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,Chuck Magee,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Not,481.176,2,0.4,-120.294,153,481.176,-25.0,601.47,1,2015,7,3,Thursday,2015-07,Small,Loss
8631,CA-2015-164084,2015-07-09,2015-12-09,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,Not,7.24,4,0.0,2.3892,153,7.24,33.0,4.8508,0,2015,7,3,Thursday,2015-07,Medium,Profitable
8632,CA-2016-107783,2016-07-28,2016-07-29,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Chuck Magee,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Not,177.45,5,0.5,-78.078,1,177.45,-44.00000000000001,255.528,1,2016,7,3,Thursday,2016-07,Medium,Loss
8633,CA-2016-107783,2016-07-28,2016-07-29,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Chuck Magee,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,Not,1369.764,6,0.7,-913.176,1,1369.764,-66.66666666666667,2282.94,1,2016,7,3,Thursday,2016-07,Large,Loss
8634,CA-2016-107783,2016-07-28,2016-07-29,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Chuck Magee,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Not,9.48,3,0.2,0.711,1,9.48,7.5,8.769,1,2016,7,3,Thursday,2016-07,Medium,Profitable
8635,CA-2017-159793,2017-08-25,2017-08-29,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,Not,130.98,2,0.5,-89.0664,4,130.98,-68.0,220.0464,1,2017,8,3,Friday,2017-08,Small,Loss
8636,CA-2014-160094,2014-04-30,2014-04-30,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,Not,174.95,5,0.0,45.487,0,174.95,26.0,129.463,0,2014,4,2,Wednesday,2014-04,Medium,Profitable
8637,CA-2014-160094,2014-04-30,2014-04-30,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,Not,826.0,5,0.0,214.76,0,826.0,26.0,611.24,0,2014,4,2,Wednesday,2014-04,Medium,Profitable
8638,CA-2017-151281,2017-04-27,2017-04-27,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,Not,139.58,7,0.0,39.0824,0,139.58,27.999999999999996,100.4976,0,2017,4,2,Thursday,2017-04,Large,Profitable
8639,CA-2017-118346,2017-07-23,2017-07-24,First Class,PO-19180,Philisse Overcash,Home Office,United States,Kenosha,Wisconsin,53142,Central,Kelly Williams,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,Not,399.95,5,0.0,143.982,1,399.95,36.0,255.968,0,2017,7,3,Sunday,2017-07,Medium,Profitable
8640,CA-2014-129819,2014-12-13,2014-12-15,Second Class,KC-16675,Kimberly Carter,Corporate,United States,Henderson,Kentucky,42420,South,Cassandra Brandow,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",Not,12.39,3,0.0,5.8233,2,12.39,47.0,6.566700000000001,0,2014,12,4,Saturday,2014-12,Medium,Profitable
8641,US-2017-148551,2017-12-01,2017-12-01,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,75217,Central,Kelly Williams,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,Not,760.98,5,0.8,-1141.47,0,760.98,-150.0,1902.45,1,2017,12,4,Friday,2017-12,Medium,Loss
8642,CA-2017-147767,2017-02-12,2017-02-12,Same Day,SV-20935,Susan Vittorini,Consumer,United States,Peoria,Arizona,85345,West,Anna Andreadi,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,Not,67.86,6,0.7,-45.24,0,67.86,-66.66666666666667,113.1,1,2017,2,1,Sunday,2017-02,Large,Loss
8643,CA-2015-108259,2015-08-11,2015-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,Not,31.504,11,0.2,11.814,96,31.504,37.5,19.69,1,2015,8,3,Tuesday,2015-08,Bulk,Profitable
8644,CA-2015-108259,2015-08-11,2015-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Not,5.04,1,0.2,1.638,96,5.04,32.49999999999999,3.402,1,2015,8,3,Tuesday,2015-08,Small,Profitable
8645,CA-2015-108259,2015-08-11,2015-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,Not,39.879,7,0.7,-29.2446,96,39.879,-73.33333333333333,69.1236,1,2015,8,3,Tuesday,2015-08,Large,Loss
8646,CA-2015-108259,2015-08-11,2015-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,Not,4.712,1,0.2,1.4136,96,4.712,30.0,3.2984,1,2015,8,3,Tuesday,2015-08,Small,Profitable
8647,CA-2016-113341,2016-11-25,2016-11-29,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",Yes,194.352,3,0.2,19.4352,4,194.352,10.0,174.9168,1,2016,11,4,Friday,2016-11,Medium,Profitable
8648,US-2015-131842,2015-05-12,2015-08-12,First Class,RR-19525,Rick Reed,Corporate,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",Not,97.424,2,0.2,10.9602,92,97.424,11.25,86.4638,1,2015,5,2,Tuesday,2015-05,Small,Profitable
8649,CA-2016-164574,2016-07-29,2016-07-29,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,Not,704.76,5,0.2,26.4285,0,704.76,3.75,678.3315,1,2016,7,3,Friday,2016-07,Medium,Profitable
8650,CA-2016-164574,2016-07-29,2016-07-29,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",Not,27.396,3,0.7,-20.0904,0,27.396,-73.33333333333333,47.4864,1,2016,7,3,Friday,2016-07,Medium,Loss
8651,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,Yes,5.7,5,0.0,2.679,0,5.7,47.0,3.0210000000000004,0,2014,9,3,Saturday,2014-09,Medium,Profitable
8652,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Yes,14.19,3,0.0,5.5341,0,14.19,38.99999999999999,8.655899999999999,0,2014,9,3,Saturday,2014-09,Medium,Profitable
8653,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,Yes,7.3,2,0.0,2.19,0,7.3,30.0,5.109999999999999,0,2014,9,3,Saturday,2014-09,Small,Profitable
8654,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,Yes,199.98,2,0.0,75.9924,0,199.98,38.00000000000001,123.98759999999999,0,2014,9,3,Saturday,2014-09,Small,Profitable
8655,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Yes,144.96,4,0.0,60.8832,0,144.96,42.0,84.0768,0,2014,9,3,Saturday,2014-09,Medium,Profitable
8656,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,Yes,118.0,2,0.0,20.06,0,118.0,17.0,97.94,0,2014,9,3,Saturday,2014-09,Small,Profitable
8657,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,Yes,48.94,1,0.0,24.47,0,48.94,50.0,24.47,0,2014,9,3,Saturday,2014-09,Small,Profitable
8658,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Yes,22.66,2,0.0,9.7438,0,22.66,43.0,12.9162,0,2014,9,3,Saturday,2014-09,Small,Profitable
8659,CA-2016-168361,2016-06-21,2016-06-25,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,Not,0.836,1,0.8,-1.3376,4,0.836,-160.0,2.1736,1,2016,6,2,Tuesday,2016-06,Small,Loss
8660,CA-2016-153185,2016-03-09,2016-08-09,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,Cincinnati,Ohio,45231,East,Chuck Magee,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Not,30.96,6,0.2,11.223,153,30.96,36.25,19.737000000000002,1,2016,3,1,Wednesday,2016-03,Large,Profitable
8661,CA-2017-124765,2017-11-25,2017-11-30,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Fort Lauderdale,Florida,33311,South,Cassandra Brandow,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Not,723.92,5,0.2,-81.441,5,723.92,-11.250000000000002,805.361,1,2017,11,4,Saturday,2017-11,Medium,Loss
8662,CA-2015-131856,2015-12-05,2015-12-05,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,Not,21.968,4,0.6,-15.9268,0,21.968,-72.5,37.894800000000004,1,2015,12,4,Saturday,2015-12,Medium,Loss
8663,CA-2015-131856,2015-12-05,2015-12-05,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,Not,619.152,6,0.2,69.6546,0,619.152,11.249999999999998,549.4974000000001,1,2015,12,4,Saturday,2015-12,Large,Profitable
